        1220  7.273564115337363E-005  1.805513222936368E-005
        1229  1.051142402688220E-004  1.830679721078436E-005
        1238  1.119752841052855E-004  1.849254087216978E-005
        1247  1.288189577044113E-004  1.873878434329373E-005
        1256  9.882366464862798E-005  1.889690710530140E-005
        1265  1.369084155170867E-004  1.916992304891472E-005
        1274  1.072058029411687E-004  1.933338907293270E-005
        1283  1.056288543804908E-004  1.958167613607798E-005
        1292  1.023128704865121E-004  1.974544842216959E-005
        1301  1.184837994378427E-004  1.992179375504354E-005
        1310  1.352092526991237E-004  2.006499880886069E-005
        1319  1.369901296140915E-004  2.025542292776448E-005
        1328  9.514717703235590E-005  2.036851362662447E-005
        1337  1.107930658576856E-004  2.057131713454533E-005
        1346  7.825954123922699E-005  2.075109927705795E-005
        1355  7.676072743026987E-005  2.088052429074451E-005
        1364  7.866663931177452E-005  2.105587202015738E-005
        1373  4.447883358217097E-005  2.121130176008040E-005
        1382  7.721975604729307E-005  2.135978646709574E-005
        1391  4.137274450760769E-005  2.156513482059984E-005
        1400  8.606096218695176E-005  2.169841223854237E-005
        1409  2.857068822870900E-005  2.195012635468550E-005
        1418  4.768082224039470E-005  2.213982951699706E-005
        1427  5.694700876464799E-005  2.237831240225763E-005
        1436  4.586479827977976E-005  2.256330125588938E-005
        1445  3.530303297278169E-005  2.284032819614373E-005
        1454 -1.279989909952930E-005  2.306873524724181E-005
        1463  6.306344191313128E-005  2.336538779501463E-005
        1472  3.956009134081984E-005  2.358937794320654E-005
        1481  4.036475842271989E-005  2.393637140204657E-005
        1490  4.221612863441355E-005  2.423379063770070E-005
        1499  2.267734840992561E-006  2.452323578624973E-005
        1512  6.439993286331138E-005  1.771168443770907E-005
        1529  4.898828902297978E-005  1.817221267115385E-005
        1546  4.165175340365743E-005  1.860066883467951E-005
        1563  4.169912216051922E-005  1.914385864954714E-005
        1580  2.238195933264088E-005  1.962254687085371E-005
        1597  5.207485943533060E-005  2.007782730768054E-005
        1614  7.418184815896362E-005  2.056175089049197E-005
        1631  5.442528216986560E-005  2.115099204196474E-005
        1648  4.808961893257456E-005  2.167049166843435E-005
        1665  4.952451369134557E-005  2.220987338504251E-005
        1682  5.110006762821239E-005  2.280471759152223E-005
        1699  3.571522749572100E-005  2.337809224800412E-005
        1716  6.397443597932922E-006  2.401143431942275E-005
        1733  3.644047402349545E-005  2.463536188539428E-005
        1750  8.316942895865549E-005  2.531306657471865E-005
        1767  2.501377088513149E-005  2.600672086825819E-005
        1784 -3.210140883352215E-005  2.674135662534879E-005
        1801  5.569281717552300E-005  2.754588236396781E-005
        1818  1.942456816721154E-005  2.834973233068427E-005
        1835  3.287041702147318E-005  2.922327622217259E-005
        1852 -1.916512748642085E-005  3.004330228640859E-005
        1869  7.124697734573868E-005  3.102493577793318E-005
        1886  1.416221430084636E-005  3.193448294638909E-005
        1903 -9.498732070061839E-007  3.291383059404274E-005
        1920  2.477675714403885E-005  3.392049970601427E-005
        1937  2.407177432527534E-005  3.503984366396650E-005
        1954 -6.561563500583633E-005  3.608632306238384E-005
        1971  8.377808983719364E-005  3.715836140668896E-005
        1988  2.303858531378856E-005  3.833039592960900E-005
